run,game,turn,seat,blanks,rack_tiles,wall_ms,cpu_ms
1788517029,5,2,0,0,7,3.6854,3.4780
1788517029,5,3,1,0,7,1.7489,1.6255
1788517029,5,4,0,0,7,2.0609,1.9490
1788517029,5,5,1,0,7,1.4270,1.3340
1788517029,5,6,0,0,7,2.0190,1.8898
1788517029,5,7,1,0,7,1.1630,1.0869
1788517029,5,8,0,0,7,0.6612,0.6153
1788517029,5,9,1,0,7,0.3500,0.3234
1788517029,5,10,0,0,7,0.3606,0.3343
1788517029,5,11,1,0,7,0.3156,0.2896
1788517029,5,12,0,1,7,4.3004,4.0252
1788517029,5,13,1,0,7,0.3913,0.3617
1788517029,5,14,0,0,7,0.6469,0.5671
1788517029,5,15,1,0,7,0.7351,0.6830
1788517029,5,16,0,0,7,0.3878,0.3479
1788517029,5,17,1,0,7,0.3961,0.3671
1788517029,5,18,0,0,7,0.3301,0.3075
1788517029,5,19,1,0,7,0.3480,0.3221
1788517029,5,20,0,0,7,0.2859,0.2620
1788517029,5,21,1,0,7,0.2286,0.2107
1788517029,5,22,0,0,7,0.2931,0.2681
1788517029,5,23,1,0,7,0.2151,0.1784
1788517029,5,24,0,0,7,0.1993,0.1828
1788517029,5,25,1,0,7,0.2760,0.2531
1788517029,5,26,0,0,7,0.1786,0.1638
1788517029,5,27,1,0,7,0.1975,0.1812
1788517029,5,28,0,0,7,0.1654,0.1493
1788517029,5,29,1,0,7,0.3513,0.3192
1788517029,5,30,0,0,7,0.3572,0.3307
1788517029,5,31,1,1,6,0.4449,0.4131
1788517029,5,32,0,0,6,0.1580,0.1462
1788517029,5,33,1,0,5,0.2020,0.1836
1788517029,5,34,0,0,6,0.1617,0.1505
1788517029,5,35,1,0,4,0.2520,0.2324
1788517029,5,36,0,0,6,0.2093,0.1903
1788517029,5,37,1,0,3,0.1762,0.1604
1788517029,5,38,0,0,5,0.2486,0.2268
1788517029,5,39,1,0,1,0.1771,0.1550
1788517029,6,0,0,0,7,0.1686,0.1601
1788517029,6,1,1,0,7,1.4828,1.3893
1788517029,6,2,0,0,7,1.1251,1.0533
1788517029,6,3,1,0,7,0.7910,0.7342
1788517029,6,4,0,0,7,1.6119,1.5082
1788517029,6,5,1,0,7,0.4834,0.4497
1788517029,6,6,0,0,7,0.4396,0.4121
1788517029,6,7,1,0,7,0.4672,0.4327
1788517029,6,8,0,0,7,0.4719,0.4385
1788517029,6,9,1,0,7,0.2985,0.2724
1788517029,6,10,0,0,7,0.4421,0.4095
1788517029,6,11,1,0,7,0.2250,0.2032
1788517029,6,12,0,0,7,0.4063,0.3813
1788517029,6,13,1,0,7,0.1965,0.1800
1788517029,6,14,0,0,7,0.1687,0.1540
1788517029,6,15,1,0,7,0.2185,0.1920
1788517029,6,16,0,0,7,0.1775,0.1629
1788517029,6,17,1,0,7,0.2169,0.1978
1788517029,6,18,0,0,7,0.1559,0.1392
1788517029,6,19,1,0,7,0.2019,0.1857
1788517029,6,20,0,0,7,0.1889,0.1690
1788517029,6,21,1,0,7,0.1826,0.1677
1788517029,6,22,0,0,7,0.1826,0.1673
1788517029,6,23,1,0,7,0.1785,0.1618
1788517029,6,24,0,0,7,0.1873,0.1725
1788517029,6,25,1,0,7,0.1838,0.1689
1788517029,6,26,0,0,7,0.2555,0.2352
1788517029,6,27,1,0,7,0.1724,0.1581
