run,game,turn,seat,blanks,rack_tiles,wall_ms,cpu_ms
1788516948,9,19,1,0,7,0.3853,0.3845
1788516948,9,20,0,1,7,1.7562,1.7551
1788516948,9,21,1,0,7,0.3725,0.3717
1788516948,9,22,0,0,7,0.3581,0.3584
1788516948,9,23,1,0,7,0.2454,0.2452
1788516948,9,24,0,0,7,0.4201,0.4195
1788516948,9,25,1,0,7,0.3210,0.3217
1788516948,9,26,0,0,7,0.2726,0.2722
1788516948,9,27,1,0,7,60.4464,0.4064
1788516948,9,28,0,0,7,0.4979,0.4907
1788516948,9,29,1,0,7,0.4102,0.4043
1788516948,9,30,0,0,7,0.3753,0.3710
1788516948,9,31,1,0,7,0.5931,0.5862
1788516948,9,32,0,0,7,0.4405,0.4367
1788516948,9,33,1,0,7,0.5524,0.5501
1788516948,9,34,0,0,7,0.4334,0.4302
1788516948,9,35,1,0,7,0.6562,0.6482
1788516948,9,36,0,0,7,0.5553,0.5564
1788516948,9,37,1,0,6,0.6015,0.6001
1788516948,9,38,0,0,4,0.2837,0.2834
1788516948,9,39,1,0,4,0.4728,0.4691
1788516948,9,40,0,0,3,0.2306,0.2170
1788516948,9,41,1,0,2,0.2053,0.2048
1788516948,9,42,0,0,2,0.1732,0.1730
1788516948,9,43,1,0,1,0.1705,0.1697
1788516948,10,0,0,0,7,1.2390,1.2354
1788516948,10,1,1,0,7,2.2784,2.2766
1788516948,10,2,0,0,7,0.6680,0.6655
1788516948,10,3,1,1,7,9.1801,9.1781
1788516948,10,4,0,0,7,0.7253,0.7239
1788516948,10,5,1,0,7,0.7725,0.7723
1788516948,10,6,0,0,7,0.5826,0.5834
1788516948,10,7,1,0,7,1.2146,1.2150
1788516948,10,8,0,0,7,0.4855,0.4842
1788516948,10,9,1,0,7,0.7862,0.7857
1788516948,10,10,0,0,7,1.0603,1.0607
1788516948,10,11,1,0,7,1.3885,1.3865
1788516948,10,12,0,0,7,1.6961,1.6956
1788516948,10,13,1,0,7,0.7536,0.7534
1788516948,10,14,0,0,7,0.6082,0.6091
1788516948,10,15,1,0,7,0.2557,0.2554
1788516948,10,16,0,0,7,0.2538,0.2535
1788516948,10,17,1,0,7,0.2109,0.2101
1788516948,10,18,0,0,7,0.2742,0.2736
1788516948,10,19,1,0,7,0.1962,0.1959
1788516948,10,20,0,0,7,0.2333,0.2330
1788516948,10,21,1,0,7,0.2115,0.2102
1788516948,11,0,0,0,7,0.6723,0.6716
1788516948,11,1,1,0,7,1.1805,1.1793
1788516948,11,2,0,0,7,0.8903,0.8905
1788516948,11,3,1,0,7,1.9749,1.9729
1788516948,11,4,0,0,7,0.7127,0.7126
1788516948,11,5,1,1,7,8.7728,8.7713
1788516948,11,6,0,0,7,53.9297,0.7900
1788516948,11,7,1,0,7,0.7429,0.7292
1788516948,11,8,0,0,7,0.6711,0.6652
1788516948,11,9,1,1,7,2.6158,2.6058
1788516948,11,10,0,0,7,0.3243,0.3185
1788516948,11,11,1,1,7,1.9691,1.9620
1788516948,11,12,0,0,7,0.3363,0.3352
1788516948,11,13,1,0,7,0.4967,0.4966
1788516948,11,14,0,0,7,0.5588,0.5582
1788516948,11,15,1,0,7,0.8960,0.9016
1788516948,11,16,0,0,7,0.4669,0.3947
1788516948,11,17,1,0,7,0.5283,0.5196
1788516948,11,18,0,0,7,0.2312,0.2340
1788516948,11,19,1,0,7,0.2620,0.2614
1788516948,11,20,0,0,7,0.1981,0.1982
1788516948,11,21,1,0,7,0.2930,0.2921
1788516948,11,22,0,0,7,0.2044,0.2040
1788516948,11,23,1,0,7,0.1932,0.1929
1788516948,11,24,0,0,7,0.1754,0.1757
1788516948,11,25,1,0,7,0.1886,0.1878
1788516948,11,26,0,0,7,0.1548,0.1538
1788516948,11,27,1,0,7,0.1826,0.1851
1788516948,11,28,0,0,7,0.1911,0.1909
1788516948,12,0,0,0,7,0.5905,0.5897
1788516948,12,1,1,0,7,1.6439,1.6181
1788516948,12,2,0,0,7,0.6269,0.5753
